SNID,redshift_hel,redshift_HD,expected_distance,measured_distance,discrepancy,PV
PSNJ1628383,0.029831,0.02893,127.75869735139999,123.89994014199999,-3.8587572093999967,287
PSNJ2043531,0.015497,0.01492,66.3697674518,63.89862104799999,-2.471146403800013,-127
PSNJ2310226,0.03915,0.03802,167.66963900999997,162.830132188,-4.839506821999976,-43
PSNJ2352371,0.026482,0.02596,113.41576961079998,111.180174424,-2.2355951867999835,-208
PTSS-16efw,0.035573,0.03568,152.3502444062,152.808498592,0.4582541858000013,-76
PTSS17-niq,0.06828,0.06897,292.42612903199995,295.38122611800003,2.9550970860000803,35
SN2016ajf,0.020314,0.02134,86.99977131159999,91.393872196,4.394100884400018,-461
SN2016aqa,0.054589,0.05621,233.79100699659998,240.733343774,6.9423367774000155,-91
SN2016aqb,0.062894,0.06384,269.3592407636,273.41072169599994,4.051480932399954,101
SN2016aqt,0.050412,0.05105,215.9019627528,218.63435686999998,2.7323941171999877,53
SN2016ayg,0.04269,0.04349,182.83057188599997,186.25677140599998,3.4261995200000115,-61
SN2016blh,0.0238,0.02381,101.92943572,101.97226321400001,0.04282749400000796,258
SN2016blm,0.030642,0.03105,131.23200711479998,132.97936887,1.7473617552000178,14
2016coj,0.004523,0.0057,19.3708755362,24.41167158,5.0407960438,-243
SN2016cuv,0.0832,0.08352,356.32475007999994,357.695229888,1.3704798080000273,-55
SN2016esh,0.044573,0.04583,190.8949890062,196.278405002,5.383415995799993,-273
SN2016gfr,0.016693,0.01671,71.4919357342,71.56474247399998,0.07280673979998653,-123
SN2016glp,0.08493,0.0841,363.733906542,360.17922453999995,-3.5546820020000496,-122
SN2016glz,0.040994,0.04077,175.5670289036,174.60769303799998,-0.9593358656000248,-294
SN2016gmb,0.058269,0.0583,249.55152478859998,249.68429001999996,0.1327652313999863,-344
SN2016grz,0.08748,0.08704,374.654917512,372.770507776,-1.8844097360000092,-133
SN2016hhv,0.06194,0.06121,265.273497836,262.147090774,-3.1264070619999984,-152
SN2016hpx,0.033375,0.03282,142.936761225,140.559835308,-2.376925916999994,255
SN2016ixf,0.06602,0.06711,282.74711538799994,287.415312234,4.668196846000058,32
SN2017cii,0.033238,0.03289,142.3500245572,140.85962776600002,-1.49039679119997,139
SN2017ciy,0.037655,0.03834,161.266928657,164.200611996,2.933683338999998,-206
SN2017cjv,0.059528,0.06092,254.94350628319998,260.905093448,5.961587164800022,-37
SN2017ckx,0.027158,0.02857,116.3109082052,122.358150358,6.04724215280001,-230
SN2017cne,0.033771,0.03346,144.6327299874,143.30079492399997,-1.3319350634000386,273
SN2017coa,0.04,0.04095,171.30997599999998,175.37858792999998,4.068611930000003,-144
SN2017cpu,0.054404,0.05502,232.99869835759998,235.636871988,2.6381736304000185,78
SN2017dez,0.02468,0.0244,105.69825519199999,104.49908536,-1.1991698319999955,92
SN2017dfu,0.045,0.04552,192.72372299999998,194.95075268799997,2.2270296879999876,121
SN2017dgi,0.054261,0.05485,232.38626519339996,234.90880459,2.522539396600024,189
SN2017drh,0.005554,0.00616,23.786390167599997,26.381736303999997,2.5953461364,-221
SN2017hn,0.02385,0.02557,102.14357319,109.50990215799999,7.366328967999991,-189
SN2017jl,0.016331,0.01525,69.94158045139999,65.31192834999999,-4.629652101399998,12
SN2017lc,0.06,0.06116,256.96496399999995,261.93295330399997,4.967989304000014,10
SN2017mf,0.025612,0.02598,109.68977763279999,111.26582941199999,1.5760517792000002,59
SN2017ms,0.024483,0.02591,104.8545535602,110.96603695399999,6.111483393799986,-156
SN2017mu,0.081617,0.08268,349.5451577798,354.097720392,4.552562612200006,-3
SN2017nw,0.07696,0.07803,329.600393824,334.182935682,4.582541858000013,67
Anguta,0.67,0.67075,2869.442098,2872.6541600499995,3.212062049999531,-16
Aphrodite,1.3,1.29911,5567.5742199999995,5563.762573034,-3.8116469659998984,2
Borg,1.34,1.34101,5738.884196,5743.209772894,4.325576893999823,-10
Eagle,1.019,1.01988,4364.1216386,4367.890458071999,3.76881947199945,-12
Elvis,0.839,0.83981,3593.2267465999994,3596.695773614,3.469027014000403,-13
Ferguson,1.02,1.02088,4368.404388,4372.173207471999,3.76881947199945,-12
Frodo,0.735,0.73432,3147.820809,3144.908539408,-2.9122695920000297,2
Gabi,1.12,1.12092,4796.679328,4800.619457448,3.940129447999425,-11
Greenburg,1.14,1.13917,4882.3343159999995,4878.779633998,-3.554682001999936,2
Hawk,0.49,0.4907,2098.5472059999997,2101.54513058,2.997924580000472,-20
Inanna,1.307,1.30611,5597.5534658,5593.741818834001,-3.811646965998989,2
Koekemoer,1.23,1.23096,5267.781762,5271.893201424,4.111439424000309,-10
Lancaster,1.235,1.23597,5289.195509,5293.349775917999,4.154266917998939,-10
Manipogo,0.854,0.85482,3657.4679875999996,3660.979842108,3.511854508000397,-13
Mcenroe,0.899,0.89984,3850.1917105999996,3853.7892200959996,3.5975094959999296,-13
Mcguire,1.357,1.35608,5811.690935799999,5807.750806352,-3.940129447999425,2
Nanna,1.141,1.14192,4886.6170654,4890.557194848,3.9401294480003344,-11
Ombo,0.975,0.97423,4175.680665,4172.382947962,-3.2977170379999734,2
Patuxent,0.97,0.97086,4154.266917999999,4157.950082484,3.683164484000372,-12
Qiqirn,0.64,0.64075,2740.9596159999996,2744.17167805,3.2120620500004406,-16
Rakke,0.739,0.73832,3164.9518065999996,3162.039537008,-2.912269591999575,2
Ramone,0.954,0.95486,4085.7429275999993,4089.426092084,3.6831644840008266,-12
Sasquatch,1.39,1.39103,5953.021665999999,5957.432897881999,4.41123188200072,-10
SCP05D0,1.014,1.01242,4342.7078916,4335.941147548,-6.766744051999922,-8
SCP05D6,1.315,1.31317,5631.815460999999,5623.978029598,-7.837431401999311,-7
SCP06C0,1.092,1.09434,4676.7623448,4686.783978396001,10.021633596000356,9
SCP06G4,1.35,1.35136,5781.71169,5787.536229183999,5.82453918399915,-2
SCP06H5,1.231,1.23225,5272.0645114,5277.4179481500005,5.353436750000583,-3
SCP06K0,1.415,1.41633,6060.0904009999995,6065.786457702,5.696056702000533,-2
SCP06R12,1.212,1.21027,5190.692272799999,5183.283116338,-7.409156461999373,-7
SCP06U4,1.05,1.04817,4496.88687,4489.049438598,-7.83743140200022,3
Spock,0.839,0.83981,3593.2267465999994,3596.695773614,3.469027014000403,-13
Strolger,1.027,1.02789,4398.383633799999,4402.195280766,3.811646966000808,-12
Thames,0.954,0.95486,4085.7429275999993,4089.426092084,3.6831644840008266,-12
Thoth,1.305,1.30411,5588.987966999999,5585.176320034,-3.811646965998989,2
Vilas,0.935,0.93585,4004.370689,4008.0110259899993,3.6403369899994686,-12
Yowie,0.457,0.45769,1957.2164758,1960.171572886,2.9550970860000234,-22
camille,1.222,1.22296,5233.519766799999,5237.6312062239995,4.111439424000309,-10
carter,1.54,1.5429,6595.434076,6607.85404926,12.419973260000006,5
colfax,2.26,2.26137,9679.013643999999,9684.881010678,5.867366678001417,-7
garner,1.07,1.0709,4582.541858,4586.39633246,3.854474460000347,-11
geta,1.7,1.69706,7280.67398,7268.082696764,-12.591283235999981,-5
Jay,1.03,1.03089,4411.231882,4415.043528966,3.8116469659998984,-12
Primo,1.55,1.54901,6638.26157,6634.021648094,-4.239921905999836,1
rutledge,1.614,1.61505,6912.3575316,6916.85441847,4.496886870000708,-7
stone,1.8,1.80119,7708.94892,7714.045391786,5.09647178600062,-8
trajan,1.52,1.51754,6509.779087999999,6499.243524475999,-10.535563524000281,1
vespasian,1.206,1.20366,5164.995776399999,5154.974142804,-10.021633595999447,-4
washington,1.33,1.3291,5696.056702,5692.2022275399995,-3.854474460000347,2
wilson,1.914,1.91165,8197.182351599999,8187.11789051,-10.064461089998986,-5
1997,1.755,1.75618,7516.225196999999,7521.278841292,5.053644292001081,-8
03D1au,0.5043,0.50316,2159.79052242,2154.908188104,-4.882334315999742,-14
03D1aw,0.582,0.5808,2492.5601507999995,2487.42085152,-5.139299279999705,-12
03D1bp,0.347,0.34602,1486.1140417999998,1481.916947388,-4.197094411999842,-18
03D1co,0.679,0.67773,2907.9868426,2902.547750862,-5.439091737999661,-11
03D1dt,0.612,0.61078,2621.0426328,2615.8176785319997,-5.224954268000147,-12
03D1ew,0.868,0.86656,3717.4264792,3711.2593200639994,-6.167159136000464,-9
03D1fc,0.332,0.33103,1421.8728008,1417.7185338819997,-4.154266918000303,-19
03D1fq,0.8,0.79863,3426.19952,3420.3321533219996,-5.867366678000508,-10
03D3aw,0.449,0.44964,1922.9544806,1925.695440216,2.7409596160000547,-17
03D3bl,0.3553,0.35591,1521.6608618199998,1524.2733389539999,2.6124771340000734,-21
03D3cd,0.4607,0.46135,1973.0626485799999,1975.8464356899997,2.783787109999821,-17
03D4ag,0.285,0.28363,1220.5835789999999,1214.716212322,-5.867366677999826,-6
03D4at,0.634,0.63225,2715.2631195999998,2707.76830815,-7.4948114499998155,-3
03D4au,0.468,0.46643,2004.3267192,1997.602802642,-6.723916558000155,-4
03D4cj,0.27,0.26865,1156.342338,1150.5606263099999,-5.781711690000066,-6
03D4cx,0.949,0.9469,4064.3291805999993,4055.3354068599997,-8.993773739999597,-2
03D4cy,0.927,0.92493,3970.1086938,3961.2434025420002,-8.865291257999615,-2
03D4cz,0.695,0.69318,2976.5108329999994,2968.716229092,-7.794603907999317,-3
03D4dh,0.627,0.62525,2685.2838738,2677.7890623499998,-7.49481145000027,-3
03D4di,0.899,0.89695,3850.1917105999996,3841.41207433,-8.779636269999628,-2
03D4dy,0.61,0.60827,2612.4771339999998,2605.067977538,-7.409156461999828,-3
03D4fd,0.791,0.78907,3387.6547754,3379.389069058,-8.265706341999703,-3
03D4gf,0.58,0.5783,2483.994652,2476.71397802,-7.280673979999847,-3
03D4gg,0.592,0.59029,2535.3876447999996,2528.064143326,-7.3235014739998405,-3
04D1aj,0.721,0.71969,3087.8623173999995,3082.251915686,-5.610401713999636,-10
04D1dc,0.211,0.21015,903.6601233999999,900.0197864099999,-3.6403369899999234,-28
04D1de,0.768,0.76666,3289.1515391999997,3283.412655004,-5.738884195999617,-10
04D1ff,0.86,0.85858,3683.164484,3677.082979852,-6.081504148000022,-9
04D1hd,0.369,0.36799,1580.3345285999999,1576.0089517059998,-4.325576894000051,-18
04D1hx,0.56,0.55882,2398.339664,2393.286019708,-5.053644292000172,-12
04D1hy,0.85,0.84858,3640.33699,3634.2554858519998,-6.081504148000022,-9
04D1iv,0.998,0.99646,4274.1839012,4267.588467124,-6.595434075999947,-8
04D1jd,0.778,0.77666,3331.9790332,3326.2401490039997,-5.738884196000072,-9
04D1jg,0.5842,0.58301,2501.98219948,2496.885727694,-5.096471786000166,-12
04D1kj,0.585,0.58382,2505.4083989999995,2500.3547547079997,-5.053644291999717,-12
04D1ks,0.798,0.79662,3417.6340212,3411.7238270279995,-5.910194172000502,-9
04D1oh,0.59,0.58879,2526.8221459999995,2521.6400192260003,-5.182126773999244,-12
04D1ow,0.915,0.91354,3918.715701,3912.462886876,-6.252814123999997,-9
04D1pc,0.77,0.76865,3297.717038,3291.93532631,-5.781711689999611,-10
04D1pd,0.95,0.94852,4068.6119299999996,4062.2734608880005,-6.338469111999075,-8
04D1pg,0.515,0.51387,2205.615941,2200.7764341780003,-4.839506821999748,-13
04D1pp,0.735,0.73368,3147.820809,3142.1675797919997,-5.653229208000084,-10
04D1pu,0.639,0.63777,2736.6768666,2731.4090848379997,-5.267781762000141,-11
04D1qd,0.767,0.76566,3284.8687898,3279.1299056039998,-5.738884196000072,-10
04D1rh,0.436,0.43494,1867.2787383999998,1862.739024036,-4.539714363999792,-15
04D1rx,0.985,0.98347,4218.508159,4211.955552418,-6.552606582000408,-8
04D1sa,0.585,0.58382,2505.4083989999995,2500.3547547079997,-5.053644291999717,-12
04D1si,0.702,0.7007,3006.4900787999995,3000.92250458,-5.567574219999642,-10
04D1sk,0.6634,0.66213,2841.1759519599996,2835.736860222,-5.439091737999661,-11
04D2al,0.836,0.83808,3580.3784983999994,3589.286617152,8.908118752000519,8
04D2an,0.62,0.62183,2655.304628,2663.1420594019996,7.8374314019997655,10
04D2cf,0.369,0.37052,1580.3345285999999,1586.844307688,6.509779088000187,16
04D2fp,0.415,0.41657,1777.3410009999998,1784.064917558,6.723916558000155,14
04D2fs,0.357,0.3585,1528.9415357999999,1535.3656598999999,6.424124099999972,17
04D2gb,0.45,0.45162,1927.23723,1934.175284028,6.938054028000124,14
04D2gc,0.521,0.52271,2231.3124374,2238.6359388739997,7.3235014739998405,12
04D2gp,0.732,0.73395,3134.9725608,3143.32392213,8.351361330000145,9
04D2iu,0.7,0.70192,2997.9245799999994,3006.1474588479996,8.222878848000164,9
04D2ja,0.74,0.74196,3169.234556,3177.6287448239996,8.394188823999684,9
04D2kr,0.7441,0.74607,3186.7938285399996,3195.2308448579997,8.437016318000133,9
04D2mc,0.348,0.34949,1490.3967911999998,1496.778087806,6.381296606000205,17
04D2mh,0.59,0.59179,2526.8221459999995,2534.4882674259998,7.666121426000245,11
04D2mj,0.513,0.51469,2197.0504422,2204.288288686,7.237846486000308,12
04D3co,0.62,0.6207,2655.304628,2658.30255258,2.997924580000017,-13
04D3cy,0.643,0.64371,2753.8078642,2756.8486162739996,3.040752073999556,-13
04D3dd,1.002,1.00285,4291.314898799999,4294.95523579,3.640336990000833,-9
04D3df,0.47,0.47066,2012.8922179999997,2015.718832604,2.8266146040002695,-16
04D3do,0.61,0.61071,2612.4771339999998,2615.5178860739998,3.040752074000011,-13
04D3fk,0.3578,0.35842,1532.3677353199998,1535.023039948,2.655304628000067,-20
04D3fq,0.742,0.74276,3177.8000547999995,3181.0549443439995,3.2548895439999797,-11
04D3gt,0.451,0.45163,1931.5199794,1934.2181115219998,2.6981321219998335,-17
04D3gx,0.91,0.91081,3897.301954,3900.7709810140004,3.469027014000403,-10
04D3hn,0.552,0.55267,2364.0776688,2366.9471108979997,2.869442097999581,-14
04D3kr,0.337,0.33762,1443.2865477999999,1445.941852428,2.655304628000067,-21
04D3ks,0.75,0.75074,3212.0620499999995,3215.231284556,3.169234556000447,-11
04D3lp,0.983,0.98383,4209.942660199999,4213.497342202,3.5546820020008454,-9
04D3lu,0.822,0.82276,3520.4200067999996,3523.674896344,3.2548895440004344,-11
04D3mk,0.813,0.81376,3481.8752621999997,3485.1301517439997,3.2548895439999797,-11
04D3ml,0.95,0.95082,4068.6119299999996,4072.123784508,3.511854508000397,-10
04D3nc,0.817,0.81779,3499.0062597999995,3502.389631826,3.3833720260004156,-10
04D3nh,0.34,0.34061,1456.134796,1458.7472731340001,2.6124771340000734,-21
04D3nr,0.96,0.96081,4111.439423999999,4114.908451013999,3.4690270139999484,-10
04D3ny,0.81,0.81078,3469.027014,3472.3675585319993,3.3405445319995124,-11
04D3oe,0.756,0.75675,3237.7585464,3240.97060845,3.212062049999986,-11
04D4an,0.613,0.61127,2625.3253821999997,2617.916225738,-7.409156461999828,-3
04D4bk,0.88,0.87798,3768.8194719999997,3760.168318212,-8.651153787999647,-2
04D4bq,0.55,0.54834,2355.51217,2348.402805996,-7.109364003999872,-3
04D4dm,0.811,0.80904,3473.3097634,3464.915574576,-8.394188824000139,-3
04D4dw,1.031,1.02881,4415.514631399999,4406.135410214,-9.379221185999086,-2
04D4fx,0.629,0.62725,2693.8493725999997,2686.3545611499994,-7.49481145000027,-3
04D4gg,0.424,0.42247,1815.8857455999998,1809.3331390179999,-6.552606581999953,-5
04D4hf,0.936,0.93391,4008.6534384,3999.7024921539996,-8.950946246000512,-2
04D4hu,0.703,0.70117,3010.7728282,3002.9353967979996,-7.83743140200022,-3
04D4ib,0.699,0.69717,2993.6418305999996,2985.804399198,-7.8374314019997655,-3
04D4ic,0.687,0.68519,2942.2488378,2934.4970613859996,-7.751776414000233,-3
04D4id,0.769,0.76709,3293.4342886,3285.254237246,-8.18005135400017,-3
04D4ih,0.934,0.93191,4000.0879396,3991.136993354,-8.950946246000058,-2
04D4ii,0.866,0.86399,3708.8609804,3700.2526541059997,-8.608326294000108,-3
04D4im,0.751,0.74911,3216.3447994,3208.250403034,-8.094396365999728,-3
04D4in,0.516,0.51437,2209.8986904,2202.917808878,-6.9808815219998905,-4
04D4jr,0.47,0.46842,2012.8922179999997,2006.1254739479998,-6.766744051999922,-4
04D4ju,0.472,0.47042,2021.4577167999998,2014.6909727480001,-6.766744051999694,-4
04D4jw,0.961,0.95888,4115.7221733999995,4106.642744672,-9.079428727999584,-2
04D4jy,0.93,0.92792,3982.956942,3974.0488232479997,-8.908118752000064,-2
05D1az,0.842,0.84059,3606.0749948,3600.0363181459998,-6.038676654000028,-9
05D1cb,0.632,0.63077,2706.6976207999996,2701.429839038,-5.267781761999686,-11
05D1cc,0.564,0.56283,2415.4706615999994,2410.459844802,-5.010816797999269,-13
05D1ck,0.617,0.61577,2642.4563798,2637.1885980380002,-5.267781761999686,-11
05D1cl,0.83,0.8286,3554.6820019999996,3548.68615284,-5.99584915999958,-9
05D1dn,0.566,0.56481,2424.0361603999995,2418.939688614,-5.096471785999711,-12
05D1dx,0.58,0.57882,2483.994652,2478.9410077079997,-5.053644292000172,-12
05D1ee,0.559,0.55782,2394.0569146000003,2389.0032703079996,-5.053644292000627,-13
05D1em,0.866,0.86456,3708.8609804,3702.693821264,-6.167159136000009,-9
05D1eo,0.737,0.73568,3156.3863078,3150.733078592,-5.653229208000084,-10
05D1er,0.86,0.85857,3683.164484,3677.0401523580003,-6.124331641999561,-9
05D1hk,0.263,0.26209,1126.3630922,1122.4657902459999,-3.8973019540001133,-23
05D1hm,0.587,0.58582,2513.9738977999996,2508.920253508,-5.053644291999717,-12
05D1if,0.763,0.76165,3267.7377921999996,3261.95608051,-5.781711689999611,-10
05D1ix,0.49,0.48888,2098.5472059999997,2093.7505266719995,-4.796679328000209,-14
05D1iz,0.86,0.85858,3683.164484,3677.082979852,-6.081504148000022,-9
05D1ke,0.69,0.68872,2955.0970859999998,2949.6151667679997,-5.481919232000109,-10
05D1kl,0.56,0.55882,2398.339664,2393.286019708,-5.053644292000172,-13
05D2ab,0.323,0.32446,1383.3280562,1389.580870324,6.252814123999997,18
05D2ac,0.479,0.48065,2051.4369626,2058.5034991099997,7.066536509999878,12
05D2ay,0.92,0.92218,3940.1294479999997,3949.465841692,9.336393692000456,8
05D2bt,0.68,0.6819,2912.269592,2920.40681586,8.137223859999722,10
05D2bv,0.474,0.47565,2030.0232155999997,2037.0897521099998,7.066536510000105,13
05D2bw,0.92,0.92217,3940.1294479999997,3949.423014198,9.293566198000462,8
05D2by,0.891,0.89314,3815.9297153999996,3825.094799116,9.165083716000481,8
05D2cb,0.427,0.42859,1828.7339937999998,1835.543565346,6.809571546000143,14
05D2ci,0.63,0.63183,2698.132122,2705.9695534019997,7.8374314019997655,10
05D2ck,0.698,0.69992,2989.3590811999998,2997.581960048,8.222878848000164,9
05D2ct,0.734,0.73596,3143.5380595999995,3151.932248423999,8.394188823999684,9
05D2dt,0.574,0.57577,2458.2981555999995,2465.878622038,7.580466438000258,11
05D2dw,0.417,0.41857,1785.9064998,1792.630416358,6.723916558000155,14
05D2dy,0.51,0.51169,2184.202194,2191.440040486,7.237846485999853,12
05D2eb,0.534,0.53572,2286.9881796,2294.354508568,7.366328967999834,12
05D2ec,0.64,0.64185,2740.9596159999996,2748.8827023900003,7.9230863900006625,10
05D2fq,0.733,0.73495,3139.2553101999997,3147.60667153,8.351361330000145,9
05D2hc,0.35,0.35149,1498.9622899999997,1505.343586606,6.381296606000205,17
05D2he,0.608,0.60981,2603.9116351999996,2611.663411614,7.751776414000233,11
05D2ie,0.348,0.34949,1490.3967911999998,1496.778087806,6.381296606000205,16
05D2le,0.7,0.70192,2997.9245799999994,3006.1474588479996,8.222878848000164,10
05D2mp,0.3537,0.35519,1514.80846278,1521.1897593859999,6.381296605999978,16
05D2my,0.981,0.98324,4201.3771614,4210.970520056,9.593358656000419,7
05D2nn,0.87,0.87211,3725.9919779999996,3735.028579234,9.0366012340005,8
05D2nt,0.757,0.75899,3242.0412957999997,3250.563967106,8.52267130600012,9
05D2ob,0.924,0.92618,3957.2604456,3966.596839292,9.336393692000001,8
05D3ax,0.643,0.64371,2753.8078642,2756.8486162739996,3.040752073999556,-13
05D3cf,0.419,0.41965,1794.4719985999998,1797.25578571,2.783787110000276,-18
05D3ci,0.515,0.51566,2205.615941,2208.442555604,2.826614604000042,-15
05D3cq,0.89,0.89079,3811.646966,3815.0303380259993,3.383372025999506,-10
05D3cx,0.805,0.80575,3447.613267,3450.8253290499997,3.212062049999531,-11
05D3dd,0.48,0.48064,2055.7197119999996,2058.460671616,2.7409596160005094,-16
05D3dh,0.8,0.80076,3426.19952,3429.4544095439996,3.254889543999525,-11
05D3gp,0.58,0.58067,2483.994652,2486.864094098,2.869442098000036,-14
05D3gv,0.715,0.71571,3062.1658209999996,3065.2065730739996,3.040752074000011,-12
05D3ha,0.805,0.80575,3447.613267,3450.8253290499997,3.212062049999531,-11
05D3hh,0.766,0.76674,3280.5860404,3283.755274956,3.169234555999992,-11
05D3hs,0.664,0.6647,2843.7456016,2846.7435261799997,2.9979245799995624,-13
05D3ht,0.901,0.90179,3858.7572093999997,3862.1405814259997,3.383372025999961,-10
05D3jb,0.745,0.74573,3190.648303,3193.774710062,3.1264070619999984,-12
05D3jh,0.718,0.71874,3075.0140691999995,3078.183303756,3.169234556000447,-12
05D3jk,0.736,0.73675,3152.1035583999997,3155.3156204499996,3.212062049999986,-11
05D3jq,0.579,0.57967,2479.7119025999996,2482.581344698,2.8694420980004907,-14
05D3jr,0.37,0.37062,1584.617278,1587.272582628,2.655304628000067,-20
05D3km,0.96,0.9608,4111.439423999999,4114.86562352,3.4261995200004094,-10
05D3kp,0.85,0.85079,3640.33699,3643.7203620259997,3.383372025999961,-10
05D3kt,0.648,0.6487,2775.2216112,2778.21953578,2.997924580000017,-13
05D3kx,0.219,0.21959,937.9221186,940.448940746,2.5268221459999722,-32
05D3la,0.936,0.93681,4008.6534384,4012.122465414,3.4690270139999484,-10
05D3lb,0.647,0.6477,2770.9388618,2773.9367863800003,2.997924580000472,-13
05D3lc,0.461,0.46164,1974.3474734,1977.0884330159997,2.7409596159998273,-17
05D3lr,0.6,0.60067,2569.6496399999996,2572.519082098,2.8694420980004907,-14
05D3mh,0.67,0.67072,2869.442098,2872.525677568,3.0835795680000047,-12
05D3mn,0.76,0.76076,3254.8895439999997,3258.144433544,3.2548895440004344,-11
05D3mq,0.246,0.2466,1053.5563524,1056.12600204,2.5696496400000797,-28
05D3mx,0.47,0.47065,2012.8922179999997,2015.67600511,2.783787110000276,-16
05D4af,0.499,0.49739,2137.0919506,2130.1967240659997,-6.895226534000358,-4
05D4ag,0.64,0.63825,2740.9596159999996,2733.46480455,-7.4948114499998155,-3
05D4av,0.509,0.50738,2179.9194445999997,2172.9813905720002,-6.938054027999442,-4
05D4be,0.537,0.53534,2299.8364278,2292.727063796,-7.109364003999872,-4
05D4bf,0.589,0.5873,2522.5393965999997,2515.25872262,-7.280673979999847,-3
05D4bi,0.775,0.77309,3319.130785,3310.950733646,-8.180051353999716,-3
05D4bj,0.701,0.69918,3002.2073293999997,2994.412725492,-7.794603907999772,-3
05D4bm,0.372,0.37053,1593.1827767999998,1586.887135182,-6.295641617999763,-5
05D4cn,0.763,0.7611,3267.7377921999996,3259.60056834,-8.137223859999722,-3
05D4cq,0.701,0.69918,3002.2073293999997,2994.412725492,-7.794603907999772,-3
05D4cs,0.79,0.78807,3383.372026,3375.106319658,-8.265706342000158,-3
05D4cw,0.375,0.37353,1606.0310249999998,1599.7353833819998,-6.295641617999991,-5
05D4dt,0.407,0.4055,1743.0790057999998,1736.6548817,-6.424124099999744,-5
05D4dw,0.855,0.853,3661.750737,3653.1852381999997,-8.565498800000114,-2
05D4dy,0.81,0.80806,3469.027014,3460.7184801639996,-8.308533836000151,-2
05D4ef,0.605,0.60328,2591.0633869999997,2583.697058032,-7.366328967999834,-3
05D4ej,0.585,0.5833,2505.4083989999995,2498.12772502,-7.280673979999392,-3
05D4ek,0.536,0.53435,2295.5536784,2288.4871418899997,-7.066536510000333,-4
05D4ev,0.722,0.72015,3092.1450667999998,3084.22198041,-7.923086389999753,-3
05D4ff,0.402,0.4005,1721.6652588,1715.2411347,-6.424124099999972,-4
05D4fg,0.839,0.83702,3593.2267465999994,3584.7469027879997,-8.479843811999672,-3
05D4fo,0.373,0.37153,1597.4655261999999,1591.1698845820001,-6.295641617999763,-5
05D4gw,0.808,0.80605,3460.4615152,3452.11015387,-8.351361330000145,-3
05D4hn,0.842,0.84002,3606.0749948,3597.5951509879997,-8.479843812000126,-3
06D2bk,0.499,0.50067,2137.0919506,2144.244142098,7.1521914979998655,12
06D2ca,0.531,0.53271,2274.1399314,2281.463432874,7.3235014739998405,12
06D2cc,0.532,0.53372,2278.4226808,2285.7890097679997,7.366328967999834,12
06D2cd,0.93,0.93219,3982.956942,3992.3361631860002,9.37922118600045,8
06D2ce,0.82,0.82206,3511.8545079999994,3520.676971764,8.822463764000531,8
06D2ck,0.552,0.55375,2364.0776688,2371.57248025,7.4948114499998155,12
06D2ga,0.84,0.84208,3597.5094959999997,3606.417614752,8.908118752000519,8
06D2gb,0.442,0.44361,1892.9752348,1899.870461334,6.89522653400013,14
06D3bz,0.727,0.72774,3113.5588138,3116.7280483560003,3.169234556000447,-12
06D3cc,0.683,0.68372,2925.1178402,2928.2014197679996,3.08357956799955,-12
06D3df,0.442,0.44263,1892.9752348,1895.673366922,2.698132122000061,-18
06D3do,0.726,0.72674,3109.2760643999995,3112.445298956,3.169234556000447,-12
06D3ed,0.404,0.40463,1730.2307576,1732.928889722,2.6981321219998335,-19
06D3el,0.519,0.51968,2222.7469386,2225.659208192,2.9122695920000297,-15
06D3em,0.69,0.69072,2955.0970859999998,2958.1806655679998,3.0835795680000047,-12
06D3en,1.06,1.06085,4539.7143639999995,4543.35470099,3.640336990000833,-9
06D3et,0.576,0.57668,2466.8636543999996,2469.775923992,2.9122695920004844,-14
06D3gh,0.72,0.72074,3083.5795679999997,3086.748802556,3.169234556000447,-12
06D3gx,0.76,0.76075,3254.8895439999997,3258.1016060499996,3.212062049999986,-11
06D4ba,0.7,0.69818,2997.9245799999994,2990.129976092,-7.794603907999317,-3
06D4bo,0.552,0.55033,2364.0776688,2356.925477302,-7.1521914979998655,-4
06D4bw,0.732,0.73014,3134.9725608,3127.006646916,-7.965913883999747,-3
06D4ce,0.85,0.848,3640.33699,3631.7714911999997,-8.565498800000114,-3
06D4cl,1.0,0.99784,4282.7494,4273.498661296,-9.25073870399956,-2
06D4co,0.437,0.43546,1871.5614878,1864.966053724,-6.595434075999947,-4
06D4cq,0.411,0.40949,1760.2100033999998,1753.743051806,-6.466951593999738,-5
06D4dh,0.303,0.30161,1297.6730681999998,1291.720046534,-5.953021665999813,-6
000006,0.2309,0.23041,988.8868364599999,986.7882892539999,-2.0985472060000347,7
000010,0.2445,0.24585,1047.1322283,1052.91393999,5.781711690000066,21
000011,0.38,0.38153,1627.4447719999998,1633.997378582,6.55260658200018,15
000014,0.1369,0.13614,586.3083928599999,583.053503316,-3.254889543999866,-40
000034,0.2542,0.2533,1088.6748974799998,1084.8204230200001,-3.8544744599996648,-25
000038,0.1513,0.1505,647.9799842199999,644.5537846999999,-3.4261995199999546,-37
000091,0.152,0.15284,650.9779087999999,654.5754182960001,3.597509496000157,-44
000137,0.1182,0.11901,506.22097907999995,509.69000609399995,3.4690270140000052,-62
000142,0.436,0.43683,1867.2787383999998,1870.833420402,3.5546820020001633,-21
000174,0.2443,0.24511,1046.2756784199998,1049.7447054339998,3.4690270139999484,-33
000190,0.1011,0.10221,432.98596433999995,437.73981617399994,4.753851833999988,44
000196,0.3491,0.35059,1495.10781554,1501.489112146,6.381296605999978,16
